176 150 1 4 2 2
1 4
12000.0 800.0 0.35 700.0 100.0
1 0.0 0.0
2 133.3 0.0
3 266.6 0.0
4 400.0 0.0
5 533.3 0.0
6 666.6 0.0
7 800.0 0.0
8 933.3 0.0
9 1066.6 0.0
10 1200.0 0.0
11 1333.3 0.0
12 1466.6 0.0
13 1600.0 0.0
14 1733.3 0.0
15 1866.6 0.0
16 2000.0 0.0
17 0.0 50.0
18 133.3 50.0
19 266.6 50.0
20 400.0 50.0
21 533.3 50.0
22 666.6 50.0
23 800.0 50.0
24 933.3 50.0
25 1066.6 50.0
26 1200.0 50.0
27 1333.3 50.0
28 1466.6 50.0
29 1600.0 50.0
30 1733.3 50.0
31 1866.6 50.0
32 2000.0 50.0
33 0.0 100.0
34 133.3 100.0
35 266.6 100.0
36 400.0 100.0
37 533.3 100.0
38 666.6 100.0
39 800.0 100.0
40 933.3 100.0
41 1066.6 100.0
42 1200.0 100.0
43 1333.3 100.0
44 1466.6 100.0
45 1600.0 100.0
46 1733.3 100.0
47 1866.6 100.0
48 2000.0 100.0
49 0.0 150.0
50 133.3 150.0
51 266.6 150.0
52 400.0 150.0
53 533.3 150.0
54 666.6 150.0
55 800.0 150.0
56 933.3 150.0
57 1066.6 150.0
58 1200.0 150.0
59 1333.3 150.0
60 1466.6 150.0
61 1600.0 150.0
62 1733.3 150.0
63 1866.6 150.0
64 2000.0 150.0
65 0.0 200.0
66 133.3 200.0
67 266.6 200.0
68 400.0 200.0
69 533.3 200.0
70 666.6 200.0
71 800.0 200.0
72 933.3 200.0
73 1066.6 200.0
74 1200.0 200.0
75 1333.3 200.0
76 1466.6 200.0
77 1600.0 200.0
78 1733.3 200.0
79 1866.6 200.0
80 2000.0 200.0
81 0.0 250.0
82 133.3 250.0
83 266.6 250.0
84 400.0 250.0
85 533.3 250.0
86 666.6 250.0
87 800.0 250.0
88 933.3 250.0
89 1066.6 250.0
90 1200.0 250.0
91 1333.3 250.0
92 1466.6 250.0
93 1600.0 250.0
94 1733.3 250.0
95 1866.6 250.0
96 2000.0 250.0
97 0.0 300.0
98 133.3 300.0
99 266.6 300.0
100 400.0 300.0
101 533.3 300.0
102 666.6 300.0
103 800.0 300.0
104 933.3 300.0
105 1066.6 300.0
106 1200.0 300.0
107 1333.3 300.0
108 1466.6 300.0
109 1600.0 300.0
110 1733.3 300.0
111 1866.6 300.0
112 2000.0 300.0
113 0.0 350.0
114 133.3 350.0
115 266.6 350.0
116 400.0 350.0
117 533.3 350.0
118 666.6 350.0
119 800.0 350.0
120 933.3 350.0
121 1066.6 350.0
122 1200.0 350.0
123 1333.3 350.0
124 1466.6 350.0
125 1600.0 350.0
126 1733.3 350.0
127 1866.6 350.0
128 2000.0 350.0
129 0.0 400.0
130 133.3 400.0
131 266.6 400.0
132 400.0 400.0
133 533.3 400.0
134 666.6 400.0
135 800.0 400.0
136 933.3 400.0
137 1066.6 400.0
138 1200.0 400.0
139 1333.3 400.0
140 1466.6 400.0
141 1600.0 400.0
142 1733.3 400.0
143 1866.6 400.0
144 2000.0 400.0
145 0.0 450.0
146 133.3 450.0
147 266.6 450.0
148 400.0 450.0
149 533.3 450.0
150 666.6 450.0
151 800.0 450.0
152 933.3 450.0
153 1066.6 450.0
154 1200.0 450.0
155 1333.3 450.0
156 1466.6 450.0
157 1600.0 450.0
158 1733.3 450.0
159 1866.6 450.0
160 2000.0 450.0
161 0.0 500.0
162 133.3 500.0
163 266.6 500.0
